,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS
34,952,Antoine Walker,1610612748,MIA,30.0,78,42,36,0.538,23.3,3.4,8.6,0.397,1.1,3.9,0.275,0.6,1.3,0.438,1.2,3.2,4.3,1.7,1.8,0.6,0.2,8.5
35,101120,Antoine Wright,1610612751,NJN,23.0,63,33,30,0.524,18.0,1.7,4.0,0.438,0.3,0.9,0.322,0.7,1.2,0.603,0.6,2.2,2.8,0.9,0.7,0.5,0.2,4.5
36,1498,Antonio Daniels,1610612764,WAS,32.0,80,41,39,0.513,22.0,2.2,4.9,0.442,0.2,0.8,0.302,2.6,3.1,0.832,0.2,1.7,1.9,3.6,0.9,0.5,0.1,7.1
37,686,Antonio McDyess,1610612765,DET,32.0,82,53,29,0.646,21.1,3.5,6.6,0.526,0.0,0.0,0.0,1.2,1.7,0.691,2.0,4.0,6.0,0.9,0.9,0.7,0.8,8.1
38,1506,Austin Croshere,1610612742,DAL,32.0,61,49,12,0.803,11.9,1.3,3.6,0.351,0.4,1.5,0.286,0.7,0.9,0.865,0.5,2.5,3.0,0.7,0.5,0.2,0.1,3.7
39,1884,Baron Davis,1610612744,GSW,28.0,63,36,27,0.571,35.3,7.2,16.3,0.439,1.3,4.4,0.304,4.4,5.9,0.745,0.8,3.6,4.4,8.1,3.1,2.1,0.5,20.1
40,2732,Ben Gordon,1610612741,CHI,24.0,82,49,33,0.598,33.0,7.4,16.3,0.455,1.9,4.6,0.413,4.6,5.4,0.864,0.4,2.7,3.1,3.6,3.0,0.8,0.2,21.4
41,1112,Ben Wallace,1610612741,CHI,32.0,77,45,32,0.584,35.0,2.5,5.5,0.453,0.0,0.1,0.2,1.4,3.5,0.408,3.9,6.7,10.7,2.4,1.3,1.4,2.0,6.4
42,2757,Beno Udrih,1610612759,SAS,24.0,73,53,20,0.726,13.0,1.7,4.7,0.369,0.5,1.6,0.287,0.7,0.8,0.883,0.2,1.0,1.1,1.7,0.8,0.4,0.0,4.7
43,2774,Bernard Robinson,1610612751,NJN,26.0,31,9,22,0.29,9.0,0.6,2.0,0.306,0.0,0.1,0.0,0.7,0.9,0.852,0.3,1.2,1.5,0.6,0.5,0.5,0.1,2.0
